,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014,population_2011,population_2012,population_2013,population_2014,population_2015,人均用電量_2011,人均用電量_2012,人均用電量_2013,人均用電量_2014
127,中山區,集英里,2455957.0,2481826.0,2478694.0,2455281.0,7243.0,7343.0,7385.0,7454.0,7454.0,339.08007731602925,337.9852921149394,335.6389979688558,329.3910651998927
128,中山區,聚盛里,1759581.0,1847015.0,1794421.0,1809140.0,3916.0,4051.0,4168.0,4236.0,4236.0,449.33120531154236,455.9405085164157,430.5232725527831,427.0868744098206
129,中山區,中央里,1145298.0,,1175783.0,1161040.0,3848.0,3872.0,3868.0,3851.0,3851.0,297.63461538461536,,303.97699069286455,301.49052194235264
130,中山區,行孝里,1044628.0,91.0,988307.0,983818.0,4158.0,4179.0,4218.0,4198.0,4198.0,251.23328523328524,0.021775544388609715,234.30701754385964,234.3539780848023
131,中山區,大佳里,118000.0,134405.0,116392.0,132830.0,1152.0,1143.0,1132.0,1135.0,1135.0,102.43055555555556,117.58967629046369,102.81978798586573,117.03083700440529
132,中山區,恆安里,7411.0,8210.0,7750.0,16602.0,4303.0,4449.0,4678.0,4834.0,4834.0,1.7222867766674412,1.845358507529782,1.6566908935442497,3.4344228382292097
133,中山區,中吉里,2005.0,1990.0,29637.0,32807.0,5812.0,5797.0,5846.0,5831.0,5831.0,0.34497591190640053,0.3432810074176298,5.069620253164557,5.6263076659235125
134,中山區,江山里,882761.0,1547.0,835842.0,816171.0,7666.0,7743.0,7786.0,7832.0,7832.0,115.15275241325332,0.19979336174609325,107.35191369124068,104.20978038815117
135,中山區,正守里,6813.0,6422.0,6507.0,6783.0,3178.0,3209.0,3239.0,3300.0,3300.0,2.143801132787917,2.001246494234964,2.0089533806730473,2.0554545454545456
136,中山區,朱馥里,572217.0,,569952.0,574011.0,6272.0,6261.0,6235.0,6223.0,6223.0,91.23357780612245,,91.41170809943866,92.24023782741443
137,中山區,新庄里,6363.0,5260.0,5597.0,5317.0,5061.0,5086.0,5173.0,5231.0,5231.0,1.2572614107883817,1.03421156114825,1.081964044075005,1.0164404511565666
138,中山區,朱崙里,1720.0,199.0,9206.0,1678.0,2982.0,2942.0,2983.0,2994.0,2994.0,0.5767940979208585,0.06764106050305914,3.08615487763996,0.5604542418169672
139,中山區,金泰里,,,,,7563.0,7619.0,7709.0,7801.0,7801.0,,,,
140,中山區,北安里,,,,,2855.0,2846.0,2843.0,2889.0,2889.0,,,,
141,中山區,中原里,50.0,,,,5047.0,5089.0,5097.0,5128.0,5128.0,0.009906875371507827,,,
142,中山區,康樂里,37.0,7400.0,,9.0,2484.0,2575.0,2668.0,2684.0,2684.0,0.014895330112721417,2.8737864077669903,,0.0033532041728763042
143,中山區,晴光里,289.0,9231.0,9014.0,305.0,5122.0,5234.0,5351.0,5432.0,5432.0,0.05642327215931277,1.7636606801681314,1.6845449448701177,0.05614874815905744
144,中山區,劍潭里,,5461.0,5037.0,1228.0,3892.0,3888.0,3895.0,3899.0,3899.0,,1.4045781893004115,1.293196405648267,0.31495255193639393
145,中山區,大直里,,13028.0,6994.0,4760.0,10326.0,10340.0,10319.0,10316.0,10316.0,,1.2599613152804643,0.6777788545401686,0.4614191547111283
146,中山區,成功里,,3831.0,4768.0,105.0,6693.0,6912.0,7060.0,7102.0,7102.0,,0.5542534722222222,0.6753541076487252,0.014784567727400732
147,中山區,永安里,,,,1944.0,9912.0,9926.0,10028.0,10081.0,10081.0,,,,0.19283801210197402
148,中山區,中庄里,3613.0,15422.0,20805.0,93776.0,5167.0,5129.0,5201.0,5251.0,5251.0,0.6992452099864525,3.0068239422889453,4.00019227071717,17.858693582174823
149,中山區,正義里,614.0,14721.0,5384.0,12591.0,4994.0,5250.0,5335.0,5368.0,5368.0,0.12294753704445334,2.804,1.0091846298031866,2.345566318926975
150,中山區,新喜里,1391724.0,1427502.0,1381834.0,1360172.0,5460.0,5516.0,5524.0,5564.0,5564.0,254.8945054945055,258.7929659173314,250.15097755249818,244.45938173975557
