,lon,lat,T_11_0,T_11_1,T_11_2,T_11_3,T_11_4,T_11_5,T_11_6,T_11_7,T_11_8,T_11_9,T_11_10,T_11_11,T_11_12,T_11_13,T_11_14,T_11_15,T_11_16,T_11_17,T_11_18,T_11_19,T_11_20,T_11_21,T_11_22,T_11_23,T_12_0,T_12_1,T_12_2,T_12_3,T_12_4,T_12_5,T_12_6,T_12_7,T_12_8,T_12_9,T_12_10,T_12_11,T_12_12,T_12_13,T_12_14,T_12_15,T_12_16,T_12_17,T_12_18,T_12_19,T_12_20,T_12_21,T_12_22,T_12_23,T_13_0,T_13_1,T_13_2,T_13_3,T_13_4,T_13_5,T_13_6,T_13_7,T_13_8,T_13_9,T_13_10,T_13_11,T_13_12,T_13_13,T_13_14,T_13_15,T_13_16,T_13_17,T_13_18,T_13_19,T_13_20,T_13_21,T_13_22,T_13_23,T_14_0,T_14_1,T_14_2,T_14_3,T_14_4,T_14_5,T_14_6,T_14_7,T_14_8,T_14_9,T_14_10,T_14_11,T_14_12,T_14_13,T_14_14,T_14_15,T_14_16,T_14_17,T_14_18,T_14_19,T_14_20,T_14_21,T_14_22,T_14_23
24.96437_121.63605,121.63605,24.96437,19.242103027343685,19.05219946289055,18.92193823242179,18.87658422851556,18.81177465820306,18.54053076171867,19.18791845703124,26.40057153320317,33.06571191406235,38.51948754882808,40.9419069824217,41.30866357421864,39.92148828124984,40.96583422851568,40.36056054687486,37.42119531249988,33.737773681640604,28.861449218750128,23.88705419921873,20.863259033202983,20.191445068359357,20.137845214843725,19.750032714843705,19.32921972656243,19.40968725585936,19.49727514648437,19.217666992187468,19.18745947265624,18.961817382812463,18.751181396484327,19.17574072265624,25.654115234375094,32.69078515624989,38.787433105468594,39.9748403320312,40.71829614257804,39.92983178710925,40.65499169921867,40.69644677734384,38.25384667968733,33.53614770507804,28.84212182617193,23.551562255859235,20.68580908203115,20.189811035156325,19.947907470703115,19.63296362304685,19.52562353515623,19.248158935546783,19.314255126953054,19.10632910156243,19.04645605468744,18.98170874023432,19.06127294921871,19.817664550781146,26.76897729492195,33.28480981445296,40.26151269531235,42.08522485351561,42.589236328125104,41.83132666015644,41.55712792968734,40.847916503906205,39.39954492187494,33.79759057617179,28.497622314453228,23.653913330078083,20.79353125,20.24714453124996,19.79749487304678,19.502897705078027,19.271695312499897,19.615440429687457,19.3192282714843,19.39752416992183,19.26306616210934,19.002355712890555,18.90317724609369,19.550218261718847,27.406657714843664,34.86380273437497,40.81071923828124,41.27653222656237,41.49713281249998,40.79387475585936,42.09474877929675,41.06036645507805,38.379721923828,34.48962426757796,28.96097363281244,23.875029052734355,20.93889550781257,20.618055175781247,20.262986816406222,19.97456152343746,19.767476562499947
24.982338_121.43051,121.43051,24.982338,24.35114477539053,24.12385107421866,23.81970922851552,23.63165258789053,23.4921347656249,23.19563208007801,23.795247558593736,30.112950683593784,36.158292480468745,41.44774316406249,44.18206323242173,43.53070947265624,43.84257592773423,43.38062646484373,41.776799560546735,39.73496850585929,36.983768554687416,32.5438955078124,28.152455078125,26.13508764648431,25.723719238281177,25.374058593749925,24.97607519531241,24.715263427734293,23.87702001953118,23.70847265624993,23.58334082031244,23.42592016601556,23.208111328124915,22.866806396484264,23.413787597656235,28.938143554687564,34.399039550781126,39.65197900390613,42.9719265136717,42.77343774414046,42.78532861328119,44.05741479492176,42.39039697265616,39.02093164062485,34.871379638671804,30.755210205078264,26.53760351562493,25.05574804687492,24.73974218749993,24.55487646484368,24.39100805664056,24.13215551757805,24.25337011718742,24.01725561523429,23.72946142578116,23.532991699218663,23.226294921874896,23.085805419921783,23.533173583984365,28.828528076171917,37.89191796874983,42.56782128906243,43.96942285156238,45.16224023437484,46.55812036132799,45.32750024414053,43.45202783203118,41.58569628906261,37.34028466796867,32.09035302734381,27.724194091796868,25.821674560546818,25.41077490234369,25.15450537109368,24.81720312499992,24.5339401855468,24.681513427734306,24.28553198242178,23.948421386718643,23.562358154296746,23.39875341796862,23.27380712890613,23.75738134765622,29.012976318359414,36.3012661132812,42.06357080078112,43.93718041992183,45.605754638671705,46.252726074218586,45.52104516601547,44.4741335449218,41.02313378906233,37.542020507812495,34.25575952148435,28.60716894531237,26.392968505859336,25.87989477539058,25.61365820312495,25.3839731445312,25.04469702148432
24.982422_121.45105,121.45105,24.982422,23.73488110351569,23.508023925781355,23.239113037109384,22.99561547851564,22.886787109375025,22.5419895019531,23.190230468749924,30.06721948242193,36.09899316406246,41.68305444335926,44.55807763671867,43.911688476562354,43.93106103515623,43.25754785156244,41.50484155273421,40.097807861328114,37.16663598632796,32.25011376953126,27.84225683593749,25.70892553710929,25.17019506835928,24.80335058593739,24.336231445312364,24.100433105468618,23.28226049804676,23.071911376953,22.86499853515611,22.68920239257822,22.38727758789061,22.14113867187497,22.782248291015534,28.53423364257815,34.20187646484362,39.57930444335921,42.94187768554684,42.68883203124999,42.63158959960927,43.55641015624992,41.955876708984285,38.453218017578,34.89335595703111,30.53972045898432,26.134858154296783,24.57008398437489,24.248768066406157,24.0286435546874,23.805833496093644,23.58210791015614,23.5918332519532,23.584498046874888,23.15915771484381,23.02103613281237,22.73598339843752,22.553646972656303,23.03417700195306,28.962256103515703,37.83266699218754,42.66133935546862,44.847074218749846,45.38498925781244,46.78412499999995,45.27313378906233,44.11877221679682,41.39965966796873,37.04482324218742,31.72715112304696,27.322597412109342,25.43082983398429,24.92846655273428,24.644334472656144,24.161855224609244,23.876219238281116,24.238259033203025,23.794769042968618,23.4419291992188,23.170127929687496,22.96080664062499,22.791912597656243,23.24751074218742,29.00597192382818,35.859951904296906,41.50667260742181,43.216815429687344,44.405724365234455,44.71673608398426,44.61599023437497,44.653556152343576,39.850954833984346,38.478043457031205,33.48783837890611,28.05529150390626,25.963114990234324,25.327509521484306,25.04158789062492,24.85675390624992,24.541546386718665
24.982498_121.47162,121.47162,24.982498,23.37256201171875,23.162402832031283,22.986356201171912,22.74133276367192,22.60061230468752,22.34753393554686,22.918146728515552,29.48507763671869,35.14758081054677,40.32930444335926,42.85953759765624,43.00523339843746,42.9745449218749,42.61937402343749,41.03617333984359,39.82617700195309,36.850677734374834,31.92022119140636,27.390544189453117,25.199614013671777,24.61743505859363,24.28650976562487,23.848982910156277,23.702677001953223,23.01950537109364,22.775492919921746,22.553599609375063,22.476427978515485,22.19062353515624,21.988075927734357,22.59604223632805,28.168260742187503,33.77269311523427,38.57320581054684,41.77862817382805,41.76609155273427,41.426225830077975,42.5150209960936,41.67795068359362,37.81340966796866,35.05778466796871,30.51477685546879,25.75567602539053,24.11606054687488,23.80514990234364,23.57221777343738,23.341187499999872,23.23409521484364,23.293628417968783,23.31724462890613,22.96174902343736,22.81442236328112,22.547501464843798,22.27649145507812,22.796362060546805,28.70060571289069,37.89958520507807,42.820302978515606,43.94206201171871,44.19457666015615,45.431545654296826,45.31038476562493,43.60607690429687,41.17122216796869,37.73960595703117,31.26167382812508,26.794657958984324,24.97072241210928,24.39223486328113,24.28877172851551,23.7980537109376,23.51872900390634,23.91324560546865,23.486875976562363,23.175224609375043,22.887961181640616,22.678548339843736,22.46496557617186,22.931132568359285,29.33624169921888,36.69556665039061,42.368779541015535,44.0174587402342,45.23323632812498,45.16220117187493,44.36778588867182,43.256815429687485,38.81696679687488,38.1575698242187,32.473845458984364,27.46930761718748,25.43317358398431,24.84638647460929,24.57855200195303,24.40126562499991,24.16371557617178
24.982574_121.49216,121.49216,24.982574,21.546249755859343,21.36724218749996,21.285722412109347,20.99114599609372,21.00372045898435,20.91230810546872,21.67030004882804,29.21571484374996,35.49533105468748,40.7272817382812,43.447521484375066,43.96952905273428,44.14848242187509,43.40814843749995,41.768724609375,40.35259545898433,36.91603906249992,31.870703369140664,26.603504394531114,23.547652343749885,22.90926196289073,22.56226269531254,22.068753417968725,21.88356420898436,21.692364257812372,21.451339111328217,21.28911596679687,21.434253906249864,21.231542724609447,21.060325683593742,21.69330419921868,28.31620751953132,34.40434106445304,39.27861840820309,42.65066430664052,42.90321801757811,42.21435571289046,42.44314721679685,41.87746118164056,37.8076552734375,35.258292480468576,30.350923095703223,25.243085693359333,22.928327392578005,22.50398168945301,22.136871093749868,21.944933837890485,21.68547338867173,21.772126220703115,21.696152099609435,21.29680151367185,21.262789062499994,21.088602050781237,20.916368164062472,21.74391210937493,28.87869531250014,37.71816064453118,42.64739404296871,43.71610131835933,44.02207788085924,44.84096948242188,46.48492578124983,44.46248315429681,41.902925048828,37.717655273437664,30.955454345703256,26.103780273437486,23.672149414062407,23.07558203124987,22.68173486328135,22.29322998046876,21.95421606445312,21.88457495117187,21.41094335937496,21.27491552734371,21.12812597656246,20.94220190429683,20.85322363281246,21.687367919921783,29.66301049804695,37.2408571777342,42.78069482421871,44.7377363281252,45.74948950195327,46.12180932617174,45.15512841796865,42.88288842773429,39.52061181640608,37.70404443359367,32.06935449218752,26.75411962890612,23.858687499999924,23.10115209960927,22.74584082031237,22.44168920898424,22.098233154296928
24.982628_121.512695,121.512695,24.982628,24.334157470703037,24.042749999999888,23.912332519531155,23.638884033203027,23.48286840820303,23.14839819335925,23.7648996582031,29.4665676269532,36.27179833984374,42.05975976562485,44.64112084960932,44.59853662109371,44.61426293945304,43.09897412109388,42.49766870117172,40.29702905273435,37.45378564453109,32.6233193359374,27.95598486328124,25.90308935546867,25.40252661132803,25.12569067382803,24.744623779296763,24.49386083984364,23.90912695312494,23.55482031249991,23.269045166015506,23.20811376953113,23.121149658203013,22.88910009765612,23.48672338867185,28.834566894531275,35.427359863281126,40.07314233398435,43.105521484374975,43.30342309570303,42.195304199218576,42.17466333007796,41.90001855468746,38.76560327148422,35.73449243164058,31.221534667968797,26.629434570312444,24.832995361328024,24.705223144531168,24.424836181640536,24.134632324218654,23.98742895507804,24.125280517578016,24.0369345703124,23.733323730468644,23.68281347656242,23.423379882812405,23.215370849609275,23.88544653320299,29.37737084960947,38.2824221191406,43.28329931640632,45.25756787109393,45.4968129882812,46.867729736328094,45.59175292968761,44.73956079101552,42.41269189453107,38.02647607421875,31.76355371093757,27.480452636718717,25.727959960937422,25.232959960937404,25.021778320312404,24.620784667968643,24.359432128906143,24.68120947265618,24.31306127929679,24.10390356445304,24.015599121093675,23.819329589843672,23.690038818359305,24.244753173828,30.075224853515635,36.520610595703054,41.40085595703125,43.489237304687336,44.34985620117175,45.04000268554674,44.76097192382808,42.69694238281247,39.08177758789056,37.40618920898436,32.73000634765611,28.051257080078106,26.159699462890572,25.67205786132807,25.381142333984315,25.18898413085932,24.96180029296869
24.98272_121.533264,121.533264,24.98272,24.246130126953016,23.95991064453112,23.832850097656134,23.60560400390613,23.290820068359235,23.02223291015629,23.518183349609306,29.31896875000005,36.04217553710921,41.30851953125,43.36098901367188,43.44356347656248,43.172585693359366,42.12965112304685,42.1586171874999,39.89921899414082,37.3353041992186,32.1883486328125,27.711219238281224,25.673938964843654,25.24579565429677,24.989742187499893,24.665081542968625,24.31814428710924,23.85371191406242,23.56978002929677,23.32166479492174,23.17604345703111,22.90710668945312,22.712992919921863,23.301907714843686,28.96710839843754,35.354265380859275,39.80536035156233,42.3673220214843,42.63354394531234,41.276445556640624,41.77570581054676,41.37448510742174,38.96948144531249,35.628775878906225,31.160924316406284,26.5245407714843,24.790015624999896,24.67142797851553,24.38733740234365,24.07222021484364,24.010672363281163,24.02840917968736,23.90989111328112,23.770173095703,23.625524658203016,23.5100888671874,23.337400878906152,23.903525146484466,29.36766503906259,37.797245117187366,43.25687744140642,45.84230249023428,45.27454614257811,45.29753686523426,44.682363525390606,43.756292968749904,41.339789062499854,36.72365869140611,31.78718408203132,27.398287109374955,25.59169531249991,25.136928466796768,24.87985815429677,24.510551513671757,24.33779272460926,24.76372900390618,24.559911865234305,24.38225927734368,24.08845190429679,24.00386083984368,23.831102050781183,24.47559179687489,30.100050048828116,36.84493066406238,41.6232326660156,43.67887524414069,44.54802270507797,44.91630029296864,44.73900537109368,42.58184960937501,39.838418212890616,37.14339379882795,32.32546289062495,27.822666992187465,25.97773046874994,25.689289306640568,25.440397705078063,25.173621582031185,24.944545654296807
24.982765_121.5538,121.5538,24.982765,23.60409301757816,23.36013891601561,23.16118627929687,23.006441406249994,22.754291748046857,22.48050512695309,22.95411596679676,29.41796166992198,36.51635766601551,41.98162548828128,43.50943505859366,43.183730712890586,42.00983789062493,41.807486816406175,41.65822900390616,39.53859399414061,36.940335937499846,31.68889428710943,27.208102783203085,25.09485205078113,24.65838720703112,24.40116308593737,24.078846191406267,23.79399877929687,23.22840429687487,23.00333276367193,22.783100341796857,22.58654394531247,22.282084716796824,22.08136816406244,22.70752416992176,28.69531640625003,35.30613793945298,40.54523828124983,42.45116967773422,42.42892480468758,40.64635400390608,41.42640649414049,40.607964111328045,38.82239526367182,34.91895410156234,30.781651855468784,26.05202124023428,24.307416748046755,24.13546240234364,23.848991455078004,23.477980468750108,23.44399389648426,23.39934912109372,23.289955810546854,23.13540502929685,23.03363549804689,22.91597021484381,22.64687353515625,23.31989843749996,29.263929687500102,37.58649194335924,43.15426538085936,45.57580346679677,45.48333276367173,44.12256860351546,44.122049316406326,42.96165917968749,40.10701684570295,35.82831445312495,31.71573999023447,26.87159765624993,24.9275119628905,24.48182617187509,24.22867456054693,23.93960913085937,23.75896801757814,24.15759863281239,24.011409667968643,23.84413305664052,23.578729003906133,23.455866455078013,23.225812744140505,23.808816894531237,30.13177758789065,36.40637231445306,41.09155297851546,43.03795312499989,43.960832763671775,44.412784667968666,44.36021264648429,41.59723168945305,39.92402368164055,36.742655273437336,31.68848168945316,27.30176977539058,25.320546630859283,25.05597998046866,24.88824560546866,24.63984106445303,24.39601416015615
24.982841_121.57434,121.57434,24.982841,22.58935766601558,22.393392089843697,22.121874755859317,21.97161718749994,21.847563232421816,21.57282934570305,21.995586914062493,28.91736718750013,36.64353784179679,41.32033227539061,41.86467553710926,41.27019311523436,40.366274658203,40.52107104492193,40.7048366699218,39.04489648437491,36.09552880859359,30.67925439453128,26.171432861328054,24.02337890625003,23.475817626953106,23.22693457031247,22.93035864257807,22.70801855468745,22.17992773437497,22.04922827148433,21.924592041015572,21.672817138671807,21.388459228515536,21.16188085937489,21.73912451171873,27.80754785156264,34.751434570312334,40.20034570312495,41.325260253906166,41.22741723632801,39.4584670410155,40.21051293945305,39.85375756835927,38.194206787109295,34.51631005859372,29.91320214843753,25.18747534179677,23.25501049804688,23.000256103515618,22.76539038085936,22.468349365234342,22.412394775390613,22.41639746093743,22.325467285156183,22.1152390136718,22.0614926757812,21.941193603515572,21.6425925292968,22.33956396484364,28.619088378906337,36.580851074218685,42.35969946289072,44.57389062499995,43.928106933593774,42.67070947265621,43.07083886718735,41.67442651367177,39.01484277343738,35.467228027343616,30.72788842773444,25.92224096679678,23.76867529296873,23.243327392578077,23.07239721679682,22.823270019531183,22.65878149414057,23.054667724609363,22.91573095703124,22.857556640625003,22.64715795898437,22.498271240234363,22.238726562499977,22.75929785156241,29.430118408203125,35.57788232421873,39.699809814453104,41.79047509765624,42.66545410156254,42.84225732421862,43.16505273437497,40.46714624023434,39.32094506835925,36.18268676757814,30.84435693359379,26.298631347656183,24.13490893554698,23.79165722656251,23.757228271484475,23.526636718750048,23.25801733398437
24.98288_121.59488,121.59488,24.98288,20.251257080078016,20.055506347656134,19.87374243164051,19.764937499999885,19.628515380859263,19.260597900390486,19.982209228515572,27.848164306640754,35.70491967773424,39.83760034179699,40.77877392578135,40.35216699218736,40.32712182617184,40.26521752929681,40.43757714843736,38.2756667480468,35.015300537109304,29.47808862304697,24.623812011718705,21.830608886718743,21.192553466796813,21.02935278320305,20.7039267578124,20.416856445312398,20.12312231445305,20.08834326171868,19.95148046874992,19.74932836914053,19.531783203124885,19.30801123046861,19.98049902343745,26.87971826171876,33.5101088867186,39.495769287109205,40.452872314453245,40.793558593749886,39.90496850585926,40.00513574218734,39.76580957031251,37.65590722656242,33.95192529296873,28.86268457031261,23.90302343749994,21.41198315429689,20.920025390624957,20.666788085937444,20.454189208984307,20.320422119140563,20.25019628906238,20.173080810546764,19.87723730468737,19.86688696289051,19.81217016601552,19.571105712890493,20.417063964843734,27.868436523437623,36.63248315429678,40.54856835937491,42.371527343749904,42.4117460937501,41.69413842773423,42.24815698242177,41.03026757812491,39.17455957031244,34.67229638671866,29.7488869628906,24.614964355468715,21.74951757812497,21.09212499999992,20.847032226562398,20.53066259765613,20.44696386718738,20.57931494140616,20.37653295898427,20.28802587890616,20.0681748046874,19.94856420898427,19.623760742187372,20.432471679687477,28.559543701171904,35.24504101562515,39.11785913085921,40.83519311523427,41.42548364257807,41.771242919921846,42.28540185546858,40.44484155273423,39.08159326171874,35.29203637695299,29.585288330078225,24.61333959960931,21.940896972656237,21.36687963867181,21.298389648437443,21.0463815917968,20.7131943359374
24.98294_121.61542,121.61542,24.98294,19.57106542968737,19.41295263671861,19.377981933593624,19.193999999999868,19.152439941406136,18.77646289062505,19.503335937499944,27.222198730468843,34.32766015624987,39.08605981445301,40.88303369140615,40.91873803710923,40.23597436523425,40.72271508789057,40.59063256835928,38.39221435546882,34.357937255859326,29.17781152343761,24.33397436523436,21.320995849609368,20.567795166015557,20.45398168945304,20.13397924804677,19.81807836914051,19.659466308593665,19.67927587890618,19.48626928710929,19.341849121093663,19.09098608398425,18.88344091796861,19.472255615234307,26.31279565429701,32.801445556640545,38.82698510742176,40.01037280273454,40.72152636718752,40.207889648437416,40.26874902343738,40.36855004882811,37.97936547851558,33.982511230468646,28.819190917968758,23.70233862304685,20.88316088867188,20.450960449218705,20.21301367187495,20.043932861328063,19.814539550781177,19.684325927734243,19.66785986328113,19.3688544921876,19.36733007812487,19.243886474609244,19.143125976562363,19.911280273437463,27.42512353515636,36.19220117187493,40.15833886718742,41.97027368164052,42.239690185546834,42.04909570312487,42.06720971679671,41.24555810546872,39.50033349609375,34.503899169921745,29.448711181640643,24.265337890624977,21.271034912109357,20.536001953124916,20.238161376953,19.97547338867174,19.89778784179675,19.979151367187388,19.815676025390506,19.71906103515614,19.479953369140507,19.366373046874862,19.121091064452983,19.87425878906245,28.20038232421878,35.740057617187354,39.09104882812496,40.60370629882797,40.83693749999997,41.21398950195311,42.21417993164057,40.758634277343646,38.21393090820295,35.077006347656386,29.26869653320325,24.256025146484333,21.343837646484342,20.818212646484305,20.608747314453044,20.412089599609285,20.120589355468635
24.982994_121.63599,121.63599,24.982994,19.41764624023425,19.25177954101549,19.165037597656116,19.004128173827983,19.012018798828013,18.65727758789068,19.37549780273432,27.09460839843757,33.99482690429684,39.4633559570311,41.85706445312494,41.61675805664057,41.18512963867176,41.13050317382801,40.90959008789049,38.64854272460934,34.5899978027343,29.424753662109502,24.43665747070312,21.26548559570312,20.519488281249934,20.335839599609297,20.04957128906241,19.65045629882801,19.47394995117179,19.550503906249936,19.30507543945304,19.20742895507804,18.901825927734247,18.73481176757799,19.377337402343688,26.508475830078048,33.2177248535155,39.2108022460936,40.37564477539059,41.62755395507796,40.588762451171725,41.17091210937492,41.37830004882816,38.78709912109391,34.23720361328113,29.24998803710942,24.040290283203237,20.859616455077983,20.47875830078123,20.29616186523436,19.9367172851562,19.734117187499933,19.63758642578113,19.59371435546864,19.26297827148424,19.23510839843737,19.112165283203005,19.08710058593738,19.841163085937477,27.429830566406345,35.252153564453074,40.69054711914048,42.89445947265619,43.5610476074218,42.83477197265616,42.62766503906244,41.73510766601551,40.36439477539049,35.43774560546868,29.186277099609494,24.431653808593747,21.26245336914062,20.541957763671807,20.18824804687489,19.90345556640613,19.87921728515614,19.79588476562489,19.56832006835925,19.47819311523425,19.289858154296752,19.12677319335946,18.883286865234403,19.64675756835932,28.26082788085941,36.64719018554679,39.93124291992172,41.28335229492183,41.63788720703109,41.56311059570306,42.85506127929671,41.75572167968741,39.50777490234372,35.215360351562495,29.719953857421903,24.36839453124997,21.2858957519531,20.82844213867183,20.5119675292968,20.27309301757804,19.98633398437489
25.000977_121.43042,121.43042,25.000977,24.682822021484288,24.407074951171783,24.11743139648428,23.8221103515624,23.668798583984263,23.48904272460928,23.985148681640613,29.566628662109466,35.62660058593742,40.99528955078114,43.47957788085952,43.33699609374983,42.87723413085923,42.4841372070312,41.5910354003905,39.965874267578,37.53964379882795,32.80030053710922,28.38758398437487,26.27100317382806,25.92628515624993,25.64045629882805,25.24452856445304,24.972210449218665,24.137803710937437,23.90571630859368,23.74665869140618,23.647183593749936,23.418672851562416,23.05226293945302,23.644086669921872,28.438117919922,34.18870874023432,39.58873071289053,42.55999902343743,42.51583520507803,42.41726708984383,43.64472558593748,42.56922143554677,40.14469995117173,35.44239404296858,30.820191894531387,26.69384374999993,25.307103027343675,24.92763891601556,24.81458227539056,24.589889892578054,24.305411132812413,24.5437155761718,24.33648168945305,24.03881933593741,23.85510595703117,23.6335788574218,23.4445847167968,23.896115478515483,29.50041406250012,37.13978906249999,41.73079736328117,43.43657763671883,45.11663232421861,44.29331811523429,43.84620190429701,43.79457788085925,42.11668115234367,38.85096215820296,32.44680468750016,27.753876708984365,25.858193115234315,25.57263891601556,25.31494482421867,25.025137695312413,24.734825195312418,25.066497558593696,24.6489401855468,24.302948974609286,23.99612280273428,23.794411376953025,23.64432836914053,24.04610327148437,29.41069238281258,36.56141503906242,42.53272363281249,44.87170434570311,45.571002441406094,44.7028676757812,44.35316064453113,44.01447778320295,41.98513574218735,37.68707910156245,33.57424462890616,28.61841894531237,26.45692114257808,26.130466064453085,25.88463598632808,25.68663916015621,25.39069921874996
25.001053_121.45099,121.45099,25.001053,24.62081884765616,24.35255957031241,24.046537841796777,23.72480810546864,23.573176025390516,23.378597167968643,23.97198583984374,29.712164550781367,36.04967309570296,41.44721215820312,44.01074975585927,43.44926806640632,42.6288320312499,42.46733300781245,41.77547387695295,39.87356713867175,37.5770485839842,32.75979394531235,28.272336181640483,26.17501318359368,25.78393774414054,25.53570776367179,25.150623535156157,24.891509765624907,24.02802954101555,23.68689794921865,23.53947729492177,23.35834448242177,22.975502685546736,22.707807373046872,23.37660864257808,28.439961181640754,34.29585229492179,39.77277124023424,42.41839379882807,42.61689599609362,42.33146362304697,43.5030546875001,41.7915358886717,39.52275170898433,35.2716030273436,30.93664208984375,26.684485839843685,25.189617675781165,24.8912399902343,24.751868652343685,24.5065866699218,24.174478515624905,24.35853857421865,24.314386962890552,23.9496640624999,23.85322485351555,23.567374023437413,23.339213623046785,23.80083593750001,29.39859399414073,37.78195703124986,42.919364257812376,44.37028417968759,45.25600244140608,44.4926369628905,44.35080957031239,43.86593041992174,41.69640039062499,38.25860253906245,32.25533715820315,27.53327734374996,25.801559814453054,25.453910888671796,25.24549536132804,24.92470068359365,24.61610693359365,25.03929663085932,24.61535986328117,24.228565429687404,23.917995361328018,23.696467041015516,23.56219213867177,23.982634033203105,29.23558740234381,36.54189477539054,42.44091162109386,44.34270288085926,45.11599755859368,44.57825952148435,44.10824731445305,44.50129541015617,40.483220458984285,38.35559228515608,33.66986108398426,28.475033935546733,26.423301757812457,26.0043247070312,25.77149633789058,25.577914794921835,25.323764404296835
25.001122_121.47153,121.47153,25.001122,24.559721435546777,24.32736181640616,24.13662939453117,23.8460068359374,23.63282080078115,23.490650390624904,24.011976074218747,29.91579711914052,35.943864990234225,41.23369409179671,43.83546289062492,43.3634868164064,43.0163601074217,42.38860620117183,41.78741235351562,40.332499023437485,37.63415771484382,32.65093774414051,28.169523925781323,26.05823095703117,25.622588867187407,25.40900732421866,25.039170898437398,24.799109863281146,23.884551757812407,23.573023437499888,23.43628271484363,23.346918701171763,22.98733251953111,22.75575878906252,23.337056640624947,28.635678222656235,34.517816406249864,39.85284448242171,42.010485107422014,42.45369531249988,42.2349111328125,42.65038354492184,41.57655664062485,39.005777832031086,35.251715332031104,31.002593017578132,26.63602270507805,25.084319824218657,24.80726416015617,24.63047705078117,24.37588720703117,24.083158935546777,24.340988525390514,24.275322021484293,23.97195288085928,23.94667211914056,23.61010839843741,23.35574194335928,23.887610595703165,29.339131103515715,38.31786645507808,43.26606616210943,45.10696923828111,45.43428491210936,44.79096850585943,44.67817895507813,43.6731142578124,42.080545898437386,39.517706542968654,32.506029296875,27.54534399414059,25.788172363281177,25.34716772460928,25.20417333984366,24.89265600585927,24.582729248046768,25.011872314453075,24.65881933593743,24.32099584960929,24.05958105468741,23.79854223632803,23.5808701171874,24.14150756835941,29.619695068359487,36.948039794921705,42.58887841796873,44.10101464843743,44.95369897460934,44.49655053710936,43.99813867187493,43.77031054687521,39.36178247070303,38.66625268554685,33.125468994140604,28.079433349609342,26.282004150390577,25.85448217773432,25.6294663085937,25.448589843749957,25.243614257812457
