,lon,lat,Time-2011-0,Time-2011-1,Time-2011-2,Time-2011-3,Time-2011-4,Time-2011-5,Time-2011-6,Time-2011-7,Time-2011-8,Time-2011-9,Time-2011-10,Time-2011-11,Time-2011-12,Time-2011-13,Time-2011-14,Time-2011-15,Time-2011-16,Time-2011-17,Time-2011-18,Time-2011-19,Time-2011-20,Time-2011-21,Time-2011-22,Time-2011-23,Time-2012-0,Time-2012-1,Time-2012-2,Time-2012-3,Time-2012-4,Time-2012-5,Time-2012-6,Time-2012-7,Time-2012-8,Time-2012-9,Time-2012-10,Time-2012-11,Time-2012-12,Time-2012-13,Time-2012-14,Time-2012-15,Time-2012-16,Time-2012-17,Time-2012-18,Time-2012-19,Time-2012-20,Time-2012-21,Time-2012-22,Time-2012-23,Time-2013-0,Time-2013-1,Time-2013-2,Time-2013-3,Time-2013-4,Time-2013-5,Time-2013-6,Time-2013-7,Time-2013-8,Time-2013-9,Time-2013-10,Time-2013-11,Time-2013-12,Time-2013-13,Time-2013-14,Time-2013-15,Time-2013-16,Time-2013-17,Time-2013-18,Time-2013-19,Time-2013-20,Time-2013-21,Time-2013-22,Time-2013-23,Time-2014-0,Time-2014-1,Time-2014-2,Time-2014-3,Time-2014-4,Time-2014-5,Time-2014-6,Time-2014-7,Time-2014-8,Time-2014-9,Time-2014-10,Time-2014-11,Time-2014-12,Time-2014-13,Time-2014-14,Time-2014-15,Time-2014-16,Time-2014-17,Time-2014-18,Time-2014-19,Time-2014-20,Time-2014-21,Time-2014-22,Time-2014-23
25.150513-121.59433,121.59433,25.150513,18.862646240234263,18.73268530273424,18.24728002929685,17.797450927734307,17.721421874999933,17.721841796874944,19.63318701171873,26.34699609375002,31.326566406250045,35.502495361327995,38.91429711914056,41.61823632812488,40.26591943359374,38.68360986328116,38.479912353515545,36.36102197265614,33.61814599609372,28.86310693359376,23.99555639648425,20.600932373046746,20.38359106445301,20.226343749999888,19.768587402343744,19.3730161132812,20.017944091796743,19.837036865234385,19.70495581054686,19.36194067382808,19.26830053710932,19.31610449218746,21.408937744140506,28.42777099609367,33.20118847656258,36.87312500000011,38.16533105468735,38.10562158203118,34.95745874023426,36.19401269531232,35.79891259765612,33.62547631835922,30.34871850585941,26.790608154296887,22.455601562499925,19.390279296874947,19.3577790527344,19.40718725585925,19.322909912109257,19.691979736328086,18.223862060546843,18.00750463867181,17.86354223632806,17.79498999023431,17.85052221679681,18.030993408203106,20.34220678710929,28.38124316406243,32.95426049804673,35.591019531249856,38.1719545898436,38.29272363281239,35.75279077148424,36.38799951171864,35.941826416015594,35.17980737304677,33.1063259277342,29.24727197265637,23.998101562499883,19.85003881835929,19.60527929687492,19.26685766601554,18.996548828124897,18.59536132812508,20.32507299804686,20.27589233398443,20.232166503906114,19.955596679687485,19.763840087890596,19.63180761718745,21.768532470702983,29.09583642578127,34.47394189453112,37.34406274414047,38.90625756835922,38.25435937499986,36.22754541015616,36.20396874999989,36.54116845703123,35.1020200195313,31.87602929687502,28.01573632812513,23.472846679687525,20.384583984375062,20.541106933593657,20.32971533203117,20.30232397460931,20.450357421874983
25.15055-121.6149,121.6149,25.15055,19.211192382812488,19.101214355468727,18.78354833984369,18.583790039062443,18.51754980468745,18.520829833984347,20.509192626953165,27.84808007812512,33.34791040039056,37.65771264648422,41.93151757812494,42.296183105468685,37.36152734374996,38.6847499999999,38.47810327148429,36.74845361328124,34.01522363281236,29.25380883789073,24.89020361328114,21.335798095703005,20.43384741210932,20.312914794921813,19.84487524414052,19.537218994140485,20.26611669921871,19.88116552734366,19.87019140624992,19.58472387695302,19.465422119140527,19.50473242187492,21.85179736328136,28.108335205078248,33.73078149414052,37.55508569335925,39.09072412109361,39.05376977539057,35.65153222656242,36.50588403320304,36.19390771484369,34.33829614257797,31.73624658203138,27.79564477539068,23.38690405273433,20.31846411132812,20.366934570312413,20.81405493164063,20.814389404296733,20.68285253906259,18.7945603027343,18.64240820312492,18.52448828124992,18.395490478515544,18.45771826171868,18.713051513671854,21.17553442382806,28.70593652343757,33.20126367187498,36.88994360351565,38.96582910156239,38.36067041015612,35.20098535156245,36.24566674804681,36.60057519531234,35.774260498046864,33.92348535156237,30.040980468750117,24.92832861328113,20.69546606445304,19.94668920898437,19.4813205566406,19.272841552734334,19.048542236328068,20.7749741210937,20.34944677734366,20.26923681640616,20.150492919921785,20.01448461914053,19.956886962890525,22.161850341796843,29.74244287109389,34.71362207031265,38.45050073242171,39.8586293945311,38.78233789062494,36.67053247070311,37.4138308105467,37.17635766601548,36.17833398437499,33.00964379882806,29.21357202148439,24.83826025390617,21.50378637695304,21.68742895507811,21.48677709960937,21.20251318359373,21.02733862304684
25.150612-121.63547,121.63547,25.150612,19.940257324218734,19.79565283203123,19.575531982421825,19.40069799804683,19.20044165039058,19.216651367187477,21.5586630859374,28.666074462890748,34.210721679687445,39.0756252441406,43.553856689453205,41.3794069824218,37.4167702636718,39.0411599121092,38.580975585937374,37.447306152343856,34.53244531249991,30.426784912109376,25.84857275390616,21.99433569335925,20.959017089843663,20.715602783203018,20.355274414062364,20.09057836914062,20.649081787109296,20.314692138671763,20.42505712890615,20.13300878906238,19.999233154296768,19.86651953124988,22.35711889648437,28.259719482421907,33.88458276367171,38.22826074218744,40.30308178710944,39.75796166992188,36.715337158202985,36.815456787109376,37.14694604492179,35.96270776367176,33.381681152343646,29.08009545898449,24.605771240234237,21.210136474609254,21.117945312499927,21.205599121093705,21.21198095703122,20.834998535156185,19.661117919921804,19.435540527343672,19.285546630859297,19.213658203124925,19.14574804687493,19.31238256835934,21.947477783203063,29.054287353515623,34.16862329101559,38.44375146484366,39.97119042968739,38.66282861328125,36.536307617187376,37.01025537109373,37.52542749023423,36.85188867187498,34.92660791015612,31.46611840820315,26.01917700195304,21.48026586914053,20.555684570312486,20.109966796874957,19.930154785156198,19.73670996093743,21.21453833007803,20.85371923828112,20.719339355468616,20.57849462890613,20.5249143066405,20.419708007812368,22.862696289062463,30.309295898437597,35.7155480957032,39.71519921874999,40.70010400390613,39.368631347656326,37.04873925781242,38.37361596679671,37.80721093749993,37.31078393554685,34.441118408202975,30.51957543945319,26.098792480468724,22.476003173828072,22.00243994140619,21.96363623046871,21.67002294921869,21.44952612304679
25.168594-121.42963,121.42963,25.168594,23.819936279296744,23.72255346679674,23.71370581054675,23.588012451171743,23.453113769531114,23.295983398437595,24.544676269531152,29.60580712890639,36.07355639648442,36.76023217773432,35.708292480468856,33.85156030273437,32.907875,34.29732446289055,34.389359374999906,34.52839013671864,33.544963623046755,30.65795922851576,26.79090551757804,24.607638916015546,24.267605957031147,24.11094580078113,23.983146728515504,23.8855197753905,24.22071630859363,24.078168701171755,24.02389990234364,23.69259472656259,23.70235083007799,23.59434912109361,24.746088623046763,29.402624755859414,35.94572656249995,38.55709497070298,38.308108154296846,36.58331079101557,34.41604760742185,35.080438476562364,36.12350854492174,35.20280908203109,34.61488916015623,31.64431420898441,27.924886230468736,25.346719726562444,24.9093063964843,24.69079687499991,24.378350585937383,24.254864257812372,24.314185546874896,24.10659155273426,23.93782812499988,23.753356689452996,23.47557836914062,23.18341406249996,24.27271337890623,29.2765114746094,35.122196289062416,39.63781884765608,36.72637915039068,35.2616188964843,34.01235620117188,35.01945410156259,35.954630371093586,35.47263818359367,33.9875515136717,31.23805200195316,27.83562670898444,25.31384374999995,24.858788818359297,24.70337011718741,24.44783056640614,24.41315405273427,25.10294409179681,24.84057836914054,24.82825292968743,24.679059814453044,24.546985839843654,24.511402343749904,25.68709082031244,30.96325097656253,37.40009667968748,42.09263696289053,38.83120996093747,36.244756103515535,35.43418115234365,36.990604492187664,38.101793701172014,37.77945214843737,35.328275390624945,31.97070336914064,28.8222775878905,26.26176855468752,25.899679931640616,25.55122167968746,25.407371582031207,25.23010351562495
25.16867-121.450226,121.450226,25.16867,23.57765478515611,23.378101562500017,23.26046582031259,23.060972656250005,22.91597607421877,22.75920874023437,24.1865830078124,29.858908935546896,36.67178247070312,38.3180056152342,38.10140039062498,36.48967919921871,34.90916406249991,36.55943994140623,37.43540185546875,37.02847924804673,35.86309716796859,32.29643945312499,27.70063208007811,24.83858740234368,24.27047216796864,24.025799316406125,23.8867404785155,23.717406982421743,23.94870947265612,23.74715185546862,23.656119140624877,23.178864501953115,23.160346923828214,22.92328564453129,24.274040283203004,29.527965332031307,35.83261376953112,40.63066552734359,40.93821069335927,39.278705078124894,37.3873867187499,38.46656762695304,38.75963281249984,38.31347070312491,37.15358911132804,33.19445825195296,28.63199047851567,25.407067626953047,24.912273925781165,24.65814184570303,24.257692626953,24.04950903320299,23.91856298828113,23.659413818359244,23.406065429687363,23.140925537109407,22.93285253906249,22.463541015624944,23.85986547851562,29.24642236328128,35.45159936523431,40.14820336914056,38.027684082031314,37.19920678710937,35.96315820312487,36.417960449218725,37.996050048828025,37.30452905273452,36.045073486327965,32.827034179687615,28.39202539062507,25.373692382812425,24.81733129882803,24.45936621093739,24.105132812499868,24.07186132812488,24.756374267578057,24.44007543945304,24.381758789062424,24.16113256835928,23.968378662109263,23.77557470703112,25.245164550781183,31.087687011718803,37.299957519531134,42.58325097656249,40.99636865234373,39.32486596679683,37.50883447265621,39.41549755859386,40.18478906249986,39.65052148437494,37.42525048828119,33.67009472656266,29.573964599609283,26.25678198242185,25.70598730468746,25.28710668945306,25.130838378906198,24.940845703124943
25.168747-121.470795,121.470795,25.168747,21.294081787109334,21.100453857421822,21.011995605468705,20.72071142578119,20.720796874999955,20.532208007812454,22.762071289062398,29.734752929687467,36.55198754882817,39.05961694335923,39.15483178710933,37.76046166992179,35.78290429687495,36.96020043945303,38.31455810546878,37.27244409179684,35.656791015624826,31.49517602539067,27.065138916015588,22.886614746093688,22.220511230468624,21.954532470703192,21.685873779296863,21.448777832031222,21.491905273437457,21.424303955078106,21.31121557617185,20.97015356445307,20.94117651367184,20.785735839843696,22.800525878906114,29.055615478515765,35.65456201171863,40.72503564453124,42.14859277343732,41.32933129882798,40.207387939453056,41.35604150390617,41.10474389648432,41.19048974609364,39.27480859375,32.844133544921874,27.640341552734327,23.08573461914053,22.560845703124883,22.25987646484361,21.85895605468748,21.63623266601558,21.45708227539061,21.25420019531248,21.021896728515596,20.712748779296824,20.503046630859306,20.16474096679677,22.50982885742187,29.419505859375057,35.4867324218749,39.61529321289047,39.19984716796892,37.94152856445301,36.715847412109326,36.43596337890624,38.214336181640505,37.52470727539057,35.87886865234396,32.45300073242187,27.271641601562425,22.98701025390616,22.469463867187372,22.14406176757816,21.760781005859357,21.66997167968748,22.353920654296736,22.191984619140488,22.174958251953,22.006813720702983,21.852281005859403,21.64710424804686,23.802830566406172,30.81921411132814,37.27035058593736,41.68880395507805,41.94863061523435,40.651115966796745,39.63203271484367,40.61420068359372,40.59655664062494,39.81077905273422,37.754707031250085,33.8529531249999,27.81310766601552,23.75172216796867,23.278044189453027,22.870343994140505,22.81251684570302,22.572065185546755
25.168823-121.49136,121.49136,25.168823,19.54683081054681,19.48785131835931,19.389698242187443,19.239798339843706,19.22994482421872,19.23272924804687,21.63475805664058,28.35461083984379,32.876335693359344,35.501213623046844,36.51183007812489,35.69262597656244,34.45280786132797,35.617500976562646,36.42966577148455,35.219857910156456,33.5339736328124,29.091452880859475,25.065593017578035,21.3808090820312,20.555722412109237,20.14502416992184,19.808265136718685,19.657343505859306,19.44087866210925,19.508951171874905,19.361480468749907,19.1923398437499,19.149037841796783,18.984615234374893,21.15001440429686,26.827798095703173,32.77678247070302,36.42165307617175,40.07027856445298,41.83400781249997,40.76035424804672,42.110624023437495,42.399773193359295,41.51681176757798,36.01382714843737,29.990890869140618,25.16106298828124,21.032625488281244,20.444692138671822,19.97041723632803,19.573290771484235,19.452709716796974,19.74078833007809,19.5913156738281,19.40498388671872,19.22906958007809,18.94044287109367,18.83725317382805,21.289889892578007,28.32291430664057,32.5732705078124,35.38085961914051,38.42824365234373,36.92770043945303,34.40039208984358,35.376151367187326,35.74615380859374,35.59686914062495,33.847906738281104,31.18559838867197,25.198102783203005,21.22986547851552,20.672813476562496,20.22802099609371,19.91895483398432,19.846050781249957,20.266684326171788,20.202439941406183,20.264681152343705,20.113128417968696,20.0975864257812,19.91912817382807,22.02644140624988,29.10704370117188,34.45461694335923,38.11976953124984,40.852566162109376,40.42304345703119,39.185477539062326,38.746487060546826,38.54109033203122,38.28884057617185,35.34084619140616,30.73556298828129,25.29127905273432,21.68916284179688,21.164137939453088,20.71978247070305,20.59850927734369,20.42173681640617
25.168869-121.51196,121.51196,25.168869,18.77093847656238,18.705490478515514,18.610390380859275,18.59789648437493,18.49722509765617,18.4516647949218,20.630986328125104,25.731849609375004,29.888032470703223,32.62363427734365,34.47461694335937,35.3308229980468,35.29383081054687,37.02481713867173,37.129797851562685,36.07834619140625,34.67742333984389,29.37361962890628,24.30889990234374,20.23803686523436,19.55896215820304,19.02046240234381,18.62762182617185,18.67761572265625,18.1685556640624,18.321499999999936,18.18354223632807,18.114483398437454,18.06998022460933,17.940583251953075,20.09194311523426,25.79929223632824,30.79308129882814,33.69144189453116,36.28625390624989,38.741446777343626,38.49532006835936,40.28654687499985,40.057451416015525,37.1665065917967,32.28056176757809,27.74993554687504,22.959932617187377,19.18194311523431,18.753591064453037,18.234859375000084,17.96794897460937,17.90445141601567,18.76783911132802,18.499362548828007,18.44580908203115,18.41834814453117,17.90585522460942,18.215800537109285,20.85897192382801,26.87919482421872,30.270691162109507,32.72226342773424,35.67395776367187,37.855261718750185,37.89541650390608,37.43574975585931,37.165000732421895,36.82244824218768,34.241424804687384,29.70464990234384,23.088040527343686,19.858665527343668,19.46635473632801,18.93886425781252,18.739303222656257,18.73343847656237,18.57308081054675,18.692161621093668,18.772187255859325,18.64967504882806,18.875098632812477,18.759134277343733,20.708123535156133,28.002412353515684,32.24018212890624,34.810586181640616,37.99275415039048,40.98748803710931,42.485180908203,40.81805322265609,39.3677041015624,37.53044189453143,33.1699404296877,28.560510498046984,23.41273413085926,19.99426855468747,19.435225585937424,19.018354248046755,18.84863745117176,18.772444824218635
25.16896-121.53253,121.53253,25.16896,19.08706518554685,18.71356054687494,18.30317846679677,17.95167944335924,17.8173251953125,17.539391845703086,19.01873266601559,24.528707519531267,28.88633203125013,31.763211914062506,33.73887475585929,35.414702392578015,38.280777832031205,41.017737304687685,40.68459252929675,38.66080468749985,35.59035302734373,29.740494628906365,23.49842138671865,19.55340917968742,19.768537353515622,19.251576904296822,19.111908935546825,19.005636962890577,18.59275537109384,18.56354956054675,18.596849121093644,18.740411132812422,18.765539306640555,18.61939794921867,20.964098876953024,26.14702783203132,30.741539550781315,33.782878662109205,35.61870751953121,36.22860864257805,36.763053222656126,38.2668798828125,37.50601831054683,35.2815004882812,31.14287377929697,26.98655175781263,22.39501489257816,19.099393066406225,18.69278295898433,18.341027587890547,18.219151367187425,18.194964355468688,18.77907812499997,18.55700903320308,18.23920141601555,17.951567138671777,18.036469482421783,18.00904150390615,20.453268798828,26.50181176757826,30.08939843750014,32.65420800781241,35.352012939453175,37.09722924804681,40.36545434570303,39.32758081054679,38.002968994140616,35.76043115234371,35.62987817382808,28.85220483398437,22.83576635742183,19.48520239257805,19.52899999999998,19.306048339843727,18.82415502929681,18.69189184570306,18.637499755859317,18.91240185546881,19.02771582031239,18.899714111328013,19.23797338867181,19.36828222656247,21.414159912109263,28.106344238281384,32.615464111328016,35.301764160156104,36.94364770507831,38.67242089843745,38.72091577148437,38.51766503906236,37.59515161132812,35.57717919921868,31.951943603515637,27.525653320312507,22.822301513671963,19.75415991210936,19.36162817382809,19.000474609374933,18.88736791992181,18.93110449218746
25.169006-121.5531,121.5531,25.169006,18.011923583984366,17.95983740234373,17.551966308593677,17.33038549804679,17.272615722656166,17.118770507812393,18.44554785156237,24.00983544921884,28.85407983398449,32.444233642578055,35.34886230468768,38.950130859375,41.65648828124986,39.94804956054671,38.91580957031235,35.46389184570299,33.06019311523425,28.94459667968746,23.395350097656134,19.275965332031134,19.017665771484268,18.68733618164049,18.39353710937507,18.28061987304694,18.66675146484363,18.644443115234257,18.601160644531134,18.43655249023424,18.38478491210924,18.17846484375002,20.138654541015544,25.815836425781264,30.46955346679689,34.46507104492179,37.43094311523457,37.91389062499998,37.76246484374987,37.527907958984336,37.00130761718736,34.55437768554678,30.661532226562525,26.69994287109385,22.10370581054685,19.29976171874986,18.77748754882812,18.50739111328122,18.31960424804684,18.320544189453106,18.24420629882801,17.87695874023438,17.845701660156113,17.69335913085936,17.639933837890613,17.59600805664061,19.581357177734272,26.333193603515728,32.0596340332032,35.249834228515574,38.572317138671856,40.24252465820305,37.36603540039052,34.77637963867185,34.73940185546887,33.54576562499999,32.794022460937406,29.23456201171882,22.94127294921873,19.03920385742174,18.731911376952983,18.619751953124872,18.376069091796747,18.448698486328027,19.225124267578018,19.54443945312497,19.61617041015624,19.582242431640665,19.68289672851573,19.367509521484347,20.95268652343748,27.302295166015632,34.86092187499983,38.50433129882797,38.95148583984359,39.38383178710947,37.81910302734373,37.01810205078121,35.91385156249992,34.24916650390623,31.32992089843757,26.97075463867197,22.68381030273439,19.85765258789064,19.69764257812487,19.400522949218832,19.409281982421746,19.416420654296772
25.169067-121.57367,121.57367,25.169067,17.605274414062404,17.688029541015535,17.34321142578112,17.044502685546952,16.99225805664049,16.911864990234243,18.391868408203184,24.250643554687603,29.02812280273449,33.58957788085927,36.9780947265624,40.94808618164063,39.29434960937495,37.95322583007833,37.27707421874996,34.716336914062495,32.34377954101578,28.30203393554693,23.081145019531323,19.04735668945322,18.429778808593696,18.1410056152343,18.06538427734368,17.790497802734286,18.22290747070306,18.35889868164058,18.244955810546827,18.02258886718743,17.891015380859297,17.798614257812407,19.365374511718688,25.32842675781258,30.431520263671786,35.189675537109366,38.4090895996092,38.456769042968624,37.24334375,36.76619775390617,36.1104860839842,33.89996484374983,29.6525161132813,25.90312231445312,21.78034277343744,19.01510107421872,18.505590576171805,18.236978515624905,18.08136694335927,18.11841894531241,17.92530126953119,17.708287109374925,17.621071533203065,17.449505371093665,17.303494628906147,17.19477270507803,19.005706542968696,26.60001611328138,34.85686181640619,38.93811791992172,38.430228515624826,37.70044091796858,34.85937524414061,33.62441308593747,34.18390771484364,33.52074023437507,32.07001489257822,29.2702590332032,22.70550390624994,18.8978342285156,18.38360083007805,18.23810400390618,18.15044165039057,18.07728247070308,19.359828857421768,19.210605224609257,19.14011694335925,18.80237036132812,18.92633886718736,18.655486816406235,20.253748046875064,27.367311035156245,35.81374414062487,38.50289208984362,38.613469482421785,38.47434790039078,36.29892724609365,35.948978515624965,35.66728295898433,34.313235107421846,31.186310058593804,26.89007470703134,22.73158203125009,19.88652026367195,19.71467309570321,19.50506176757814,19.478625244140485,19.454887451171757
25.169128-121.59427,121.59427,25.169128,17.99474707031243,18.05865209960931,17.753997558593657,17.570221923828036,17.642110351562447,17.561431640624946,19.24996435546872,25.64525903320324,30.83953149414065,35.39446997070318,40.31685571289055,42.6042446289062,38.94952416992176,38.33067016601572,37.58201562499996,35.372000976562425,32.76783105468749,28.22948999023438,23.162332519531237,19.51302465820301,18.82205786132809,18.62991918945309,18.39352636718745,18.16949194335931,18.61646093749997,18.659708007812483,18.586833251953117,18.404823974609357,18.27007543945309,18.08844946289057,19.61633642578121,26.148780761718758,31.628873535156373,35.70916406249995,37.03666650390621,37.33498437499997,35.745781494140594,35.72702416992184,35.24238305664045,33.0424831542967,29.698584228515664,25.85471337890637,21.855278076171796,19.06934545898432,18.748340820312443,18.5377243652343,18.45715917968743,18.5648715820312,18.086261962890568,18.04504370117182,17.856037353515568,17.768298095703063,17.702542480468686,17.6675424804687,19.89186499023428,27.859565673828246,32.901601806640606,35.4099592285157,35.90958886718747,36.40016015624992,35.545537353515535,35.19279687499995,35.515447021484285,34.262856689453066,32.0396450195313,28.6698720703126,22.972032226562437,19.24608374023436,18.723193115234317,18.454302734374934,18.49396337890622,18.28734838867184,19.80408911132804,19.53755346679677,19.265351318359247,19.067237792968843,19.21967993164051,18.906781250000087,20.86117773437492,28.128747802734445,33.88374291992179,36.52235253906242,38.22354638671861,37.31017480468741,35.821014648437334,36.37004541015614,36.03244165039055,34.43181176757812,31.247593017578158,27.44279931640638,23.10495947265612,20.27490332031237,20.061766113281116,19.796459716796974,19.801198486327998,19.77412329101551
25.169197-121.61484,121.61484,25.169197,18.89337011718744,18.88915014648432,18.76107519531244,18.791235107421844,18.787446044921865,18.657238525390618,20.480640624999864,27.942290283203132,33.81483789062499,38.71462060546873,41.53026513671868,39.68447412109371,37.28936669921859,37.96252587890618,37.45476953125,36.0593740234375,33.3505373535155,28.647988525390712,24.278456298828164,20.7239389648437,19.815076660156247,19.699067626953187,19.398954833984355,19.104351562499957,19.853573974609272,19.834959472656152,19.699733642578018,19.60676733398427,19.42823583984363,19.276022705078,21.388403076171844,27.33763452148442,32.5643447265624,36.0859755859374,37.70588769531236,37.38262963867186,35.35429711914047,35.453409667968735,35.5960817871093,33.480863281249896,31.28689843750014,27.424533935546943,22.9656381835937,20.35634252929674,20.28610205078116,19.98392065429676,19.902012695312383,19.81375463867176,18.928017333984315,18.838824218749934,18.62635961914056,18.497332519531188,18.63624487304684,18.63322729492185,21.22742285156247,28.069759765625,32.73326684570299,35.65539453124999,37.3304665527343,36.98248437499983,35.746222167968654,36.30486840820312,36.18689160156254,35.16661962890636,33.058048339843715,29.306473632812537,24.272864746093724,20.259341064453224,19.73210913085933,19.357634033203063,19.28059057617183,19.12652807617183,20.675799316406188,20.351592773437407,20.163622802734277,20.09448950195302,19.96852270507802,19.794831298828,21.90463110351557,29.117771240234443,33.69862207031247,36.9931606445311,38.22261376953114,37.39426538085927,35.582120605468646,37.159317871093705,36.730989746093954,35.3244399414061,32.36289819335934,28.80655786132813,24.397510742187404,21.52467749023432,21.47662695312496,21.204570068359324,20.976336425781188,20.7723435058593
25.16925-121.63544,121.63544,25.16925,20.392715820312468,20.26464331054684,20.125574707031216,20.07683081054685,19.80236425781247,19.787870849609355,21.82343481445303,28.96745019531264,35.524894042968675,41.74336083984362,41.160698486328,39.3800686035155,37.134865966796816,37.870648437499824,38.106302734374935,37.458951660156245,34.58381127929676,30.472024169921884,25.79986914062488,22.33561865234372,21.379679931640496,21.165281738281116,20.883347900390653,20.568935302734342,21.1615134277343,20.913999999999906,20.713475097656136,20.587699951171757,20.34461401367174,20.15998266601549,22.796542724609257,28.241982666015637,33.796317382812376,37.77634545898422,39.60989892578121,38.92663354492182,35.874309326171854,36.90926171874993,37.03883447265616,35.7593349609374,33.34777612304677,29.149045654297,24.825614990234254,22.208638671874947,22.18016821289062,21.795505126953085,21.480514892578054,21.17189428710928,20.402925781249955,20.164529785156198,19.941393798828063,19.826038574218693,19.838473876953085,19.73381811523433,22.084863037109297,29.208386474609515,34.592925048828064,37.91138696289046,39.26258325195296,37.85638452148431,35.84709741210936,37.35575463867176,37.69111840820312,36.79158471679686,34.87144555664053,31.475950195312453,25.97053076171862,22.03499731445301,21.263029541015605,20.8832309570312,20.78381689453121,20.61755712890621,21.81193334960929,21.39610205078113,21.18062597656238,21.07276831054676,20.985872558593627,20.87752172851549,23.18439550781248,30.46254174804696,35.45687524414053,39.08261254882805,39.405802246093685,38.27067895507812,36.80893579101558,38.33900683593764,37.73271020507804,37.277114501953086,34.349176269531114,30.6308645019532,26.09609106445308,23.40169213867188,22.982503417968736,22.629805664062463,22.259496826171805,22.02823095703117
25.187218-121.429565,121.429565,25.187218,24.000856689453,23.864910644531125,23.619931396484237,23.443326660156355,23.139844726562497,22.97563940429687,24.372714599609257,29.186245361328165,34.68705615234381,37.4537072753907,36.96980615234374,35.8892946777342,34.659685302734275,35.978312011718586,36.4093081054687,36.32603417968746,34.99958178710942,31.714458740234345,27.386828369140524,24.815118164062383,24.37818212890611,24.16255932617193,24.04514038085948,23.99769018554674,24.341395019531134,24.14056860351551,23.98567236328114,23.590907470703225,23.44066723632822,23.397004150390497,24.55018164062487,29.602696777343784,36.1196413574217,39.119963623046814,39.01768212890613,37.9084694824218,36.14978051757801,37.28882714843739,37.90748193359373,37.544352050781086,35.5977165527344,32.30316406250007,28.4113071289062,25.673080810546804,25.11481787109366,24.87147070312491,24.59120336914052,24.42298803710926,24.39711279296865,24.174952148437388,23.93991552734364,23.806919921874886,23.427958251953207,23.079130615234355,24.199360107421857,29.83812890625007,35.63606958007805,40.34954858398426,38.43294946289053,37.13741113281248,35.81435449218737,36.9141420898436,37.575101562499945,37.17481201171884,35.06188623046875,32.10265649414062,28.47496801757812,25.631618408203057,25.148276123046788,24.854275878906147,24.567598632812377,24.57096044921865,25.351119140624963,25.07228491210932,24.966044677734324,24.71156347656243,24.57214575195304,24.54725683593743,25.873398193359343,31.69471459960948,38.17383691406244,41.375711914062336,39.3553945312499,38.364177490234304,37.11201538085955,38.81235253906241,39.46336694335937,39.00367700195299,36.82382836914048,33.1229567871093,29.273961669921963,26.555998291015605,26.15275976562498,25.82770239257809,25.67603124999997,25.45612036132809
25.187294-121.450134,121.450134,25.187294,23.68050390624988,23.50587988281237,23.286852783202985,23.10603979492197,22.917067138671914,22.699129394531244,24.17226049804678,29.68671508789062,35.42977075195295,38.034894042968624,38.24338647460932,36.96521997070296,35.63736230468742,37.08117822265608,37.85235620117176,37.73109155273425,36.49747583007802,32.79705346679683,27.61236181640622,24.69232153320303,24.204277099609254,23.977223876952998,23.92928442382801,23.805768798828005,24.15860205078117,23.952749999999916,23.84115942382805,23.297361816406116,23.177582763671747,23.091822265624888,24.49446020507805,29.84739892578137,36.15576318359373,39.81667260742185,40.77725854492178,39.50909887695319,37.51050683593734,38.95791894531247,39.61333154296859,39.28681420898426,37.06729760742178,33.03924462890609,28.39861059570311,25.37955541992181,24.89381567382806,24.693581298828065,24.4168845214843,24.26728613281242,24.0359482421874,23.782253173828018,23.495833496093635,23.301169189453,23.04811132812506,22.772991699218743,24.198093017578007,30.063189453124917,35.79641259765611,39.97915185546871,39.05012963867186,38.01522680664075,36.67865747070302,37.25352319335934,38.422109619140606,38.01397729492171,36.13170312499999,33.041959472656195,28.405401855468806,25.35639990234368,24.865834716796783,24.49321020507801,24.127350830078,24.16205419921864,24.943680175781218,24.752731689453093,24.73534033203123,24.34806127929681,24.16699560546867,24.012493652343665,25.76200170898424,32.27917138671873,38.71766015624999,41.8410671386718,40.624797607421705,39.7858913574217,38.37664208984371,40.16730859374983,40.52496850585933,39.80607446289049,37.94126269531255,33.800552001953086,29.26728857421864,26.151404785156224,25.72852392578123,25.43937841796872,25.35088110351561,25.150735839843733
